EntryID_S1,SessionID,Session_Order,ProjectID,Project,Is_Sequel,Archetype,Production_Date,Language,Vendor,Number_of_Actors,LS_Words_Total,SS_Words_Total,HTR_Words_Total,STR_Words_Total,NoTR_Words_Total,Estimated_Hours,Currency,Standard_Rate_per_Hour,Cost_Forecast_S1,Cost_Actuals_S1,Exchange_Rate,Billing_Forecast_S1,Billing_Actuals_S1
S1E00404,S05_VoidDrift_BrazilianPortuguese,5,P027,VoidDrift,False,aaa,2026-03-23,Brazilian Portuguese,SoundHouse,38,3297,2198,2857,3956,9675,61,EUR,252.2,16922.62,11042.9,1.18,21965.56,14333.68
S1E00406,S05_VoidDrift_Chinese,5,P027,VoidDrift,False,aaa,2026-03-23,Chinese,TokyoVox,32,3297,2198,2857,3956,9675,60,EUR,280.0,18480.0,16856.32,1.18,23987.04,21879.5
S1E00401,S05_VoidDrift_Dutch,5,P027,VoidDrift,False,aaa,2026-03-23,Dutch,SonicBridge,38,3297,2198,2857,3956,9675,86,EUR,483.0,45691.8,33493.46,1.18,59307.96,43474.51
S1E00403,S05_VoidDrift_English,5,P027,VoidDrift,False,aaa,2026-03-23,English,SonicBridge,46,3297,2198,2857,3956,9675,102,EUR,462.0,51836.4,41273.25,1.18,67283.65,53572.68
S1E00398,S05_VoidDrift_French,5,P027,VoidDrift,False,aaa,2026-03-23,French,SonicBridge,48,3297,2198,2857,3956,9675,104,EUR,441.0,50450.4,41928.59,1.18,65484.62,54423.31
S1E00397,S05_VoidDrift_German,5,P027,VoidDrift,False,aaa,2026-03-23,German,SonicBridge,51,3297,2198,2857,3956,9675,110,EUR,420.0,50820.0,43497.71,1.18,65964.36,56460.03
S1E00400,S05_VoidDrift_Japanese,5,P027,VoidDrift,False,aaa,2026-03-23,Japanese,TokyoVox,36,3297,2198,2857,3956,9675,59,EUR,1000.0,64900.0,46125.42,1.18,84240.2,59870.8
S1E00405,S05_VoidDrift_Korean,5,P027,VoidDrift,False,aaa,2026-03-23,Korean,TokyoVox,36,3297,2198,2857,3956,9675,62,EUR,520.0,35464.0,21953.5,1.18,46032.27,28495.64
S1E00402,S05_VoidDrift_Polish,5,P027,VoidDrift,False,aaa,2026-03-23,Polish,SonicBridge,36,3297,2198,2857,3956,9675,84,EUR,210.0,19404.0,14258.67,1.18,25186.39,18507.75
S1E00399,S05_VoidDrift_Spanish,5,P027,VoidDrift,False,aaa,2026-03-23,Spanish,SonicBridge,39,3297,2198,2857,3956,9675,89,EUR,357.0,34950.3,21898.02,1.18,45365.49,28423.63
S1E00414,S06_VoidDrift_BrazilianPortuguese,6,P027,VoidDrift,False,aaa,2026-04-21,Brazilian Portuguese,SoundHouse,38,2813,1875,2438,3376,8257,56,EUR,252.2,15535.52,,1.18,20165.1,
S1E00416,S06_VoidDrift_Chinese,6,P027,VoidDrift,False,aaa,2026-04-21,Chinese,TokyoVox,32,2813,1875,2438,3376,8257,53,EUR,280.0,16324.0,,1.18,21188.55,
S1E00411,S06_VoidDrift_Dutch,6,P027,VoidDrift,False,aaa,2026-04-21,Dutch,SonicBridge,38,2813,1875,2438,3376,8257,84,EUR,483.0,44629.2,,1.18,57928.7,
S1E00413,S06_VoidDrift_English,6,P027,VoidDrift,False,aaa,2026-04-21,English,SonicBridge,46,2813,1875,2438,3376,8257,99,EUR,462.0,50311.8,,1.18,65304.72,
S1E00408,S06_VoidDrift_French,6,P027,VoidDrift,False,aaa,2026-04-21,French,SonicBridge,48,2813,1875,2438,3376,8257,103,EUR,441.0,49965.3,,1.18,64854.96,
S1E00407,S06_VoidDrift_German,6,P027,VoidDrift,False,aaa,2026-04-21,German,SonicBridge,54,2813,1875,2438,3376,8257,114,EUR,420.0,52668.0,,1.18,68363.06,
S1E00410,S06_VoidDrift_Japanese,6,P027,VoidDrift,False,aaa,2026-04-21,Japanese,TokyoVox,36,2813,1875,2438,3376,8257,55,EUR,1000.0,60500.0,,1.18,78529.0,
S1E00415,S06_VoidDrift_Korean,6,P027,VoidDrift,False,aaa,2026-04-21,Korean,TokyoVox,36,2813,1875,2438,3376,8257,56,EUR,520.0,32032.0,,1.18,41577.54,
S1E00412,S06_VoidDrift_Polish,6,P027,VoidDrift,False,aaa,2026-04-21,Polish,SonicBridge,36,2813,1875,2438,3376,8257,84,EUR,210.0,19404.0,,1.18,25186.39,
S1E00409,S06_VoidDrift_Spanish,6,P027,VoidDrift,False,aaa,2026-04-21,Spanish,SonicBridge,39,2813,1875,2438,3376,8257,83,EUR,357.0,32594.1,,1.18,42307.14,
S1E00424,S07_VoidDrift_BrazilianPortuguese,7,P027,VoidDrift,False,aaa,2026-04-26,Brazilian Portuguese,SoundHouse,38,1368,1197,2053,3079,9413,50,EUR,252.2,13871.0,,1.18,18004.56,
S1E00426,S07_VoidDrift_Chinese,7,P027,VoidDrift,False,aaa,2026-04-26,Chinese,TokyoVox,32,1368,1197,2053,3079,9413,42,EUR,280.0,12936.0,,1.18,16790.93,
S1E00421,S07_VoidDrift_Dutch,7,P027,VoidDrift,False,aaa,2026-04-26,Dutch,SonicBridge,38,1368,1197,2053,3079,9413,79,EUR,483.0,41972.7,,1.18,54480.56,
S1E00423,S07_VoidDrift_English,7,P027,VoidDrift,False,aaa,2026-04-26,English,SonicBridge,46,1368,1197,2053,3079,9413,94,EUR,462.0,47770.8,,1.18,62006.5,
S1E00418,S07_VoidDrift_French,7,P027,VoidDrift,False,aaa,2026-04-26,French,SonicBridge,48,1368,1197,2053,3079,9413,97,EUR,441.0,47054.7,,1.18,61077.0,
S1E00417,S07_VoidDrift_German,7,P027,VoidDrift,False,aaa,2026-04-26,German,SonicBridge,54,1368,1197,2053,3079,9413,110,EUR,420.0,50820.0,,1.18,65964.36,
S1E00420,S07_VoidDrift_Japanese,7,P027,VoidDrift,False,aaa,2026-04-26,Japanese,TokyoVox,36,1368,1197,2053,3079,9413,47,EUR,1000.0,51700.0,,1.18,67106.6,
S1E00425,S07_VoidDrift_Korean,7,P027,VoidDrift,False,aaa,2026-04-26,Korean,TokyoVox,36,1368,1197,2053,3079,9413,46,EUR,520.0,26312.0,,1.18,34152.98,
S1E00422,S07_VoidDrift_Polish,7,P027,VoidDrift,False,aaa,2026-04-26,Polish,SonicBridge,36,1368,1197,2053,3079,9413,74,EUR,210.0,17094.0,,1.18,22188.01,
S1E00419,S07_VoidDrift_Spanish,7,P027,VoidDrift,False,aaa,2026-04-26,Spanish,SonicBridge,39,1368,1197,2053,3079,9413,82,EUR,357.0,32201.4,,1.18,41797.42,
S1E00434,S08_VoidDrift_BrazilianPortuguese,8,P027,VoidDrift,False,aaa,2026-09-22,Brazilian Portuguese,SoundHouse,38,2035,1357,1764,2442,5972,49,EUR,252.2,13593.58,,1.18,17644.47,
S1E00436,S08_VoidDrift_Chinese,8,P027,VoidDrift,False,aaa,2026-09-22,Chinese,TokyoVox,32,2035,1357,1764,2442,5972,44,EUR,280.0,13552.0,,1.18,17590.5,
S1E00431,S08_VoidDrift_Dutch,8,P027,VoidDrift,False,aaa,2026-09-22,Dutch,SonicBridge,38,2035,1357,1764,2442,5972,80,EUR,483.0,42504.0,,1.18,55170.19,
S1E00433,S08_VoidDrift_English,8,P027,VoidDrift,False,aaa,2026-09-22,English,SonicBridge,41,2035,1357,1764,2442,5972,86,EUR,462.0,43705.2,,1.18,56729.35,
S1E00428,S08_VoidDrift_French,8,P027,VoidDrift,False,aaa,2026-09-22,French,SonicBridge,41,2035,1357,1764,2442,5972,86,EUR,441.0,41718.6,,1.18,54150.74,
S1E00427,S08_VoidDrift_German,8,P027,VoidDrift,False,aaa,2026-09-22,German,SonicBridge,41,2035,1357,1764,2442,5972,87,EUR,420.0,40194.0,,1.18,52171.81,
S1E00430,S08_VoidDrift_Japanese,8,P027,VoidDrift,False,aaa,2026-09-22,Japanese,TokyoVox,36,2035,1357,1764,2442,5972,47,EUR,1000.0,51700.0,,1.18,67106.6,
S1E00435,S08_VoidDrift_Korean,8,P027,VoidDrift,False,aaa,2026-09-22,Korean,TokyoVox,36,2035,1357,1764,2442,5972,46,EUR,520.0,26312.0,,1.18,34152.98,
S1E00432,S08_VoidDrift_Polish,8,P027,VoidDrift,False,aaa,2026-09-22,Polish,SonicBridge,36,2035,1357,1764,2442,5972,74,EUR,210.0,17094.0,,1.18,22188.01,
S1E00429,S08_VoidDrift_Spanish,8,P027,VoidDrift,False,aaa,2026-09-22,Spanish,SonicBridge,39,2035,1357,1764,2442,5972,81,EUR,357.0,31808.7,,1.18,41287.69,
S1E00444,S09_VoidDrift_BrazilianPortuguese,9,P027,VoidDrift,False,aaa,2027-04-04,Brazilian Portuguese,SoundHouse,38,6806,567,756,756,569,66,EUR,252.2,18309.72,,1.18,23766.02,
S1E00446,S09_VoidDrift_Chinese,9,P027,VoidDrift,False,aaa,2027-04-04,Chinese,TokyoVox,32,6806,567,756,756,569,61,EUR,280.0,18788.0,,1.18,24386.82,
S1E00441,S09_VoidDrift_Dutch,9,P027,VoidDrift,False,aaa,2027-04-04,Dutch,SonicBridge,38,6806,567,756,756,569,100,EUR,483.0,53130.0,,1.18,68962.74,
S1E00443,S09_VoidDrift_English,9,P027,VoidDrift,False,aaa,2027-04-04,English,SonicBridge,46,6806,567,756,756,569,109,EUR,462.0,55393.8,,1.18,71901.15,
S1E00438,S09_VoidDrift_French,9,P027,VoidDrift,False,aaa,2027-04-04,French,SonicBridge,48,6806,567,756,756,569,117,EUR,441.0,56756.7,,1.18,73670.2,
S1E00437,S09_VoidDrift_German,9,P027,VoidDrift,False,aaa,2027-04-04,German,SonicBridge,54,6806,567,756,756,569,128,EUR,420.0,59136.0,,1.18,76758.53,
S1E00440,S09_VoidDrift_Japanese,9,P027,VoidDrift,False,aaa,2027-04-04,Japanese,TokyoVox,36,6806,567,756,756,569,68,EUR,1000.0,74800.0,,1.18,97090.4,
S1E00445,S09_VoidDrift_Korean,9,P027,VoidDrift,False,aaa,2027-04-04,Korean,TokyoVox,36,6806,567,756,756,569,64,EUR,520.0,36608.0,,1.18,47517.18,
S1E00442,S09_VoidDrift_Polish,9,P027,VoidDrift,False,aaa,2027-04-04,Polish,SonicBridge,36,6806,567,756,756,569,95,EUR,210.0,21945.0,,1.18,28484.61,
S1E00439,S09_VoidDrift_Spanish,9,P027,VoidDrift,False,aaa,2027-04-04,Spanish,SonicBridge,39,6806,567,756,756,569,96,EUR,357.0,37699.2,,1.18,48933.56,
S1E00454,S01_BrokenEdge_Chinese,1,P028,BrokenEdge,False,aaa,2023-12-09,Chinese,TokyoVox,32,7372,4915,6389,8847,21628,118,EUR,280.0,36344.0,47991.64,1.09,43576.46,57541.98
S1E00453,S01_BrokenEdge_Dutch,1,P028,BrokenEdge,False,aaa,2023-12-09,Dutch,GridMark,38,7372,4915,6389,8847,21628,124,EUR,460.0,62744.0,68172.73,1.09,75230.06,81739.1
S1E00448,S01_BrokenEdge_French,1,P028,BrokenEdge,False,aaa,2023-12-09,French,GridMark,48,7372,4915,6389,8847,21628,120,EUR,420.0,55440.0,70449.75,1.09,66472.56,84469.25
S1E00447,S01_BrokenEdge_German,1,P028,BrokenEdge,False,aaa,2023-12-09,German,GridMark,54,7372,4915,6389,8847,21628,127,EUR,400.0,55880.0,67102.05,1.09,67000.12,80455.36
S1E00452,S01_BrokenEdge_Japanese,1,P028,BrokenEdge,False,aaa,2023-12-09,Japanese,TokyoVox,36,7372,4915,6389,8847,21628,122,EUR,1000.0,134200.0,155318.34,1.09,160905.8,186226.69
S1E00450,S01_BrokenEdge_Korean,1,P028,BrokenEdge,False,aaa,2023-12-09,Korean,TokyoVox,36,7372,4915,6389,8847,21628,121,EUR,520.0,69212.0,79896.87,1.09,82985.19,95796.35
S1E00451,S01_BrokenEdge_LATAM,1,P028,BrokenEdge,False,aaa,2023-12-09,LATAM,SoundHouse,38,7372,4915,6389,8847,21628,123,EUR,232.8,31497.84,47278.69,1.09,37765.91,56687.15
S1E00449,S01_BrokenEdge_Spanish,1,P028,BrokenEdge,False,aaa,2023-12-09,Spanish,GridMark,39,7372,4915,6389,8847,21628,123,EUR,340.0,46002.0,50520.26,1.09,55156.4,60573.79
S1E00462,S02_BrokenEdge_Chinese,2,P028,BrokenEdge,False,aaa,2023-12-28,Chinese,TokyoVox,32,0,1438,3835,8629,34042,79,EUR,280.0,24332.0,29985.23,1.09,29174.07,35952.29
S1E00461,S02_BrokenEdge_Dutch,2,P028,BrokenEdge,False,aaa,2023-12-28,Dutch,GridMark,38,0,1438,3835,8629,34042,76,EUR,460.0,38456.0,48843.52,1.09,46108.74,58563.38
S1E00456,S02_BrokenEdge_French,2,P028,BrokenEdge,False,aaa,2023-12-28,French,GridMark,44,0,1438,3835,8629,34042,77,EUR,420.0,35574.0,47791.98,1.09,42653.23,57302.58
S1E00455,S02_BrokenEdge_German,2,P028,BrokenEdge,False,aaa,2023-12-28,German,GridMark,44,0,1438,3835,8629,34042,80,EUR,400.0,35200.0,42981.72,1.09,42204.8,51535.08
S1E00460,S02_BrokenEdge_Japanese,2,P028,BrokenEdge,False,aaa,2023-12-28,Japanese,TokyoVox,36,0,1438,3835,8629,34042,77,EUR,1000.0,84700.0,87273.6,1.09,101555.3,104641.05
S1E00458,S02_BrokenEdge_Korean,2,P028,BrokenEdge,False,aaa,2023-12-28,Korean,TokyoVox,36,0,1438,3835,8629,34042,74,EUR,520.0,42328.0,50725.46,1.09,50751.27,60819.83
S1E00459,S02_BrokenEdge_LATAM,2,P028,BrokenEdge,False,aaa,2023-12-28,LATAM,SoundHouse,38,0,1438,3835,8629,34042,78,EUR,232.8,19974.24,25761.78,1.09,23949.11,30888.37
S1E00457,S02_BrokenEdge_Spanish,2,P028,BrokenEdge,False,aaa,2023-12-28,Spanish,GridMark,39,0,1438,3835,8629,34042,78,EUR,340.0,29172.0,39597.76,1.09,34977.23,47477.71
S1E00470,S03_BrokenEdge_Chinese,3,P028,BrokenEdge,False,aaa,2024-07-17,Chinese,TokyoVox,32,0,1130,3014,6783,26759,62,EUR,280.0,19096.0,30976.68,1.12,23526.27,38163.27
S1E00469,S03_BrokenEdge_Dutch,3,P028,BrokenEdge,False,aaa,2024-07-17,Dutch,GridMark,38,0,1130,3014,6783,26759,61,EUR,460.0,30866.0,36254.59,1.12,38026.91,44665.65
S1E00464,S03_BrokenEdge_French,3,P028,BrokenEdge,False,aaa,2024-07-17,French,GridMark,48,0,1130,3014,6783,26759,67,EUR,420.0,30954.0,39394.86,1.12,38135.33,48534.47
S1E00463,S03_BrokenEdge_German,3,P028,BrokenEdge,False,aaa,2024-07-17,German,GridMark,52,0,1130,3014,6783,26759,69,EUR,400.0,30360.0,42582.14,1.12,37403.52,52461.2
S1E00468,S03_BrokenEdge_Japanese,3,P028,BrokenEdge,False,aaa,2024-07-17,Japanese,TokyoVox,36,0,1130,3014,6783,26759,59,EUR,1000.0,64900.0,68468.68,1.12,79956.8,84353.41
S1E00466,S03_BrokenEdge_Korean,3,P028,BrokenEdge,False,aaa,2024-07-17,Korean,TokyoVox,36,0,1130,3014,6783,26759,60,EUR,520.0,34320.0,45188.87,1.12,42282.24,55672.69
S1E00467,S03_BrokenEdge_LATAM,3,P028,BrokenEdge,False,aaa,2024-07-17,LATAM,SoundHouse,38,0,1130,3014,6783,26759,61,EUR,232.8,15620.88,23705.89,1.12,19244.92,29205.66
S1E00465,S03_BrokenEdge_Spanish,3,P028,BrokenEdge,False,aaa,2024-07-17,Spanish,GridMark,39,0,1130,3014,6783,26759,64,EUR,340.0,23936.0,35416.26,1.12,29489.15,43632.83
S1E00478,S04_BrokenEdge_Chinese,4,P028,BrokenEdge,False,aaa,2024-11-05,Chinese,TokyoVox,32,3267,2178,2831,3920,9587,58,EUR,280.0,17864.0,23453.42,1.12,22008.45,28894.61
S1E00477,S04_BrokenEdge_Dutch,4,P028,BrokenEdge,False,aaa,2024-11-05,Dutch,GridMark,38,3267,2178,2831,3920,9587,64,EUR,460.0,32384.0,45925.02,1.12,39897.09,56579.62
S1E00472,S04_BrokenEdge_French,4,P028,BrokenEdge,False,aaa,2024-11-05,French,GridMark,48,3267,2178,2831,3920,9587,68,EUR,420.0,31416.0,37308.21,1.12,38704.51,45963.71
S1E00471,S04_BrokenEdge_German,4,P028,BrokenEdge,False,aaa,2024-11-05,German,GridMark,54,3267,2178,2831,3920,9587,72,EUR,400.0,31680.0,41711.6,1.12,39029.76,51388.69
S1E00476,S04_BrokenEdge_Japanese,4,P028,BrokenEdge,False,aaa,2024-11-05,Japanese,TokyoVox,36,3267,2178,2831,3920,9587,61,EUR,1000.0,67100.0,78896.86,1.12,82667.2,97200.93
S1E00474,S04_BrokenEdge_Korean,4,P028,BrokenEdge,False,aaa,2024-11-05,Korean,TokyoVox,36,3267,2178,2831,3920,9587,63,EUR,520.0,36036.0,43639.9,1.12,44396.35,53764.36
S1E00475,S04_BrokenEdge_LATAM,4,P028,BrokenEdge,False,aaa,2024-11-05,LATAM,SoundHouse,38,3267,2178,2831,3920,9587,60,EUR,232.8,15364.8,17185.04,1.12,18929.43,21171.97
S1E00473,S04_BrokenEdge_Spanish,4,P028,BrokenEdge,False,aaa,2024-11-05,Spanish,GridMark,39,3267,2178,2831,3920,9587,59,EUR,340.0,22066.0,31918.72,1.12,27185.31,39323.86
S1E00486,S05_BrokenEdge_Chinese,5,P028,BrokenEdge,False,aaa,2024-11-24,Chinese,TokyoVox,32,979,856,1468,2202,6733,37,EUR,280.0,11396.0,17119.37,1.12,14039.87,21091.06
S1E00485,S05_BrokenEdge_Dutch,5,P028,BrokenEdge,False,aaa,2024-11-24,Dutch,GridMark,38,979,856,1468,2202,6733,41,EUR,460.0,20746.0,23262.39,1.12,25559.07,28659.26
S1E00480,S05_BrokenEdge_French,5,P028,BrokenEdge,False,aaa,2024-11-24,French,GridMark,48,979,856,1468,2202,6733,50,EUR,420.0,23100.0,26842.25,1.12,28459.2,33069.65
S1E00479,S05_BrokenEdge_German,5,P028,BrokenEdge,False,aaa,2024-11-24,German,GridMark,54,979,856,1468,2202,6733,56,EUR,400.0,24640.0,31621.16,1.12,30356.48,38957.27
S1E00484,S05_BrokenEdge_Japanese,5,P028,BrokenEdge,False,aaa,2024-11-24,Japanese,TokyoVox,36,979,856,1468,2202,6733,43,EUR,1000.0,47300.0,49812.22,1.12,58273.6,61368.66
S1E00482,S05_BrokenEdge_Korean,5,P028,BrokenEdge,False,aaa,2024-11-24,Korean,TokyoVox,36,979,856,1468,2202,6733,40,EUR,520.0,22880.0,22980.23,1.12,28188.16,28311.64
S1E00483,S05_BrokenEdge_LATAM,5,P028,BrokenEdge,False,aaa,2024-11-24,LATAM,SoundHouse,38,979,856,1468,2202,6733,43,EUR,232.8,11011.44,15821.27,1.12,13566.09,19491.8
S1E00481,S05_BrokenEdge_Spanish,5,P028,BrokenEdge,False,aaa,2024-11-24,Spanish,GridMark,39,979,856,1468,2202,6733,44,EUR,340.0,16456.0,18533.05,1.12,20273.79,22832.72
S1E00494,S06_BrokenEdge_Chinese,6,P028,BrokenEdge,False,aaa,2024-12-19,Chinese,TokyoVox,32,3793,689,827,689,899,47,EUR,280.0,14476.0,17776.12,1.12,17834.43,21900.18
S1E00493,S06_BrokenEdge_Dutch,6,P028,BrokenEdge,False,aaa,2024-12-19,Dutch,GridMark,38,3793,689,827,689,899,53,EUR,460.0,26818.0,34556.02,1.12,33039.78,42573.02
S1E00488,S06_BrokenEdge_French,6,P028,BrokenEdge,False,aaa,2024-12-19,French,GridMark,48,3793,689,827,689,899,65,EUR,420.0,30030.0,35375.14,1.12,36996.96,43582.17
S1E00487,S06_BrokenEdge_German,6,P028,BrokenEdge,False,aaa,2024-12-19,German,GridMark,54,3793,689,827,689,899,68,EUR,400.0,29920.0,29908.16,1.12,36861.44,36846.85
S1E00492,S06_BrokenEdge_Japanese,6,P028,BrokenEdge,False,aaa,2024-12-19,Japanese,TokyoVox,36,3793,689,827,689,899,50,EUR,1000.0,55000.0,68731.43,1.12,67760.0,84677.12
S1E00490,S06_BrokenEdge_Korean,6,P028,BrokenEdge,False,aaa,2024-12-19,Korean,TokyoVox,36,3793,689,827,689,899,52,EUR,520.0,29744.0,32069.34,1.12,36644.61,39509.43
S1E00491,S06_BrokenEdge_LATAM,6,P028,BrokenEdge,False,aaa,2024-12-19,LATAM,SoundHouse,38,3793,689,827,689,899,54,EUR,232.8,13828.32,16985.31,1.12,17036.49,20925.9
S1E00489,S06_BrokenEdge_Spanish,6,P028,BrokenEdge,False,aaa,2024-12-19,Spanish,GridMark,39,3793,689,827,689,899,55,EUR,340.0,20570.0,25040.78,1.12,25342.24,30850.24
S1E00502,S07_BrokenEdge_Chinese,7,P028,BrokenEdge,False,aaa,2025-03-25,Chinese,TokyoVox,32,0,194,518,1166,4602,32,EUR,280.0,9856.0,12103.03,1.21,13118.34,16109.13
S1E00501,S07_BrokenEdge_Dutch,7,P028,BrokenEdge,False,aaa,2025-03-25,Dutch,GridMark,38,0,194,518,1166,4602,38,EUR,460.0,19228.0,26227.68,1.21,25592.47,34909.04
S1E00496,S07_BrokenEdge_French,7,P028,BrokenEdge,False,aaa,2025-03-25,French,GridMark,48,0,194,518,1166,4602,48,EUR,420.0,22176.0,27161.91,1.21,29516.26,36152.5
S1E00495,S07_BrokenEdge_German,7,P028,BrokenEdge,False,aaa,2025-03-25,German,GridMark,54,0,194,518,1166,4602,54,EUR,400.0,23760.0,35921.65,1.21,31624.56,47811.72
S1E00500,S07_BrokenEdge_Japanese,7,P028,BrokenEdge,False,aaa,2025-03-25,Japanese,TokyoVox,36,0,194,518,1166,4602,36,EUR,1000.0,39600.0,35398.92,1.21,52707.6,47115.96
S1E00498,S07_BrokenEdge_Korean,7,P028,BrokenEdge,False,aaa,2025-03-25,Korean,TokyoVox,36,0,194,518,1166,4602,36,EUR,520.0,20592.0,25572.25,1.21,27407.95,34036.66
S1E00499,S07_BrokenEdge_LATAM,7,P028,BrokenEdge,False,aaa,2025-03-25,LATAM,SoundHouse,38,0,194,518,1166,4602,38,EUR,232.8,9731.04,15152.63,1.21,12952.01,20168.15
S1E00497,S07_BrokenEdge_Spanish,7,P028,BrokenEdge,False,aaa,2025-03-25,Spanish,GridMark,39,0,194,518,1166,4602,39,EUR,340.0,14586.0,17501.59,1.21,19413.97,23294.62
S1E00504,S01_SilverCrownII_French,1,P029,SilverCrown II,True,aaa,2022-02-23,French,GridMark,48,0,0,1670,5011,26732,58,EUR,420.0,26796.0,28955.37,1.05,30949.38,33443.45
S1E00503,S01_SilverCrownII_German,1,P029,SilverCrown II,True,aaa,2022-02-23,German,GridMark,48,0,0,1670,5011,26732,56,EUR,400.0,24640.0,23200.56,1.05,28459.2,26796.65
S1E00505,S01_SilverCrownII_Spanish,1,P029,SilverCrown II,True,aaa,2022-02-23,Spanish,GridMark,39,0,0,1670,5011,26732,55,EUR,340.0,20570.0,26149.09,1.05,23758.35,30202.2
S1E00507,S02_SilverCrownII_French,2,P029,SilverCrown II,True,aaa,2022-04-03,French,GridMark,48,4763,3175,4128,5716,13974,89,EUR,420.0,41118.0,43447.97,1.05,47491.29,50182.41
S1E00506,S02_SilverCrownII_German,2,P029,SilverCrown II,True,aaa,2022-04-03,German,GridMark,54,4763,3175,4128,5716,13974,93,EUR,400.0,40920.0,39238.39,1.05,47262.6,45320.34
S1E00508,S02_SilverCrownII_Spanish,2,P029,SilverCrown II,True,aaa,2022-04-03,Spanish,GridMark,39,4763,3175,4128,5716,13974,80,EUR,340.0,29920.0,28906.91,1.05,34557.6,33387.48
S1E00510,S03_SilverCrownII_French,3,P029,SilverCrown II,True,aaa,2022-06-11,French,GridMark,35,2221,1943,3332,4998,15274,62,EUR,420.0,28644.0,27548.19,1.05,33083.82,31818.16
S1E00509,S03_SilverCrownII_German,3,P029,SilverCrown II,True,aaa,2022-06-11,German,GridMark,35,2221,1943,3332,4998,15274,63,EUR,400.0,27720.0,28760.48,1.05,32016.6,33218.35
S1E00511,S03_SilverCrownII_Spanish,3,P029,SilverCrown II,True,aaa,2022-06-11,Spanish,GridMark,35,2221,1943,3332,4998,15274,63,EUR,340.0,23562.0,26860.04,1.05,27214.11,31023.35
S1E00513,S04_SilverCrownII_French,4,P029,SilverCrown II,True,aaa,2022-08-14,French,GridMark,48,0,816,2176,4896,19317,54,EUR,420.0,24948.0,24564.31,1.05,28814.94,28371.78
S1E00512,S04_SilverCrownII_German,4,P029,SilverCrown II,True,aaa,2022-08-14,German,GridMark,54,0,816,2176,4896,19317,59,EUR,400.0,25960.0,26736.6,1.05,29983.8,30880.77
S1E00514,S04_SilverCrownII_Spanish,4,P029,SilverCrown II,True,aaa,2022-08-14,Spanish,GridMark,39,0,816,2176,4896,19317,50,EUR,340.0,18700.0,20030.63,1.05,21598.5,23135.38
S1E00516,S05_SilverCrownII_French,5,P029,SilverCrown II,True,aaa,2022-11-12,French,GridMark,48,4044,2696,3505,4853,11867,75,EUR,420.0,34650.0,37538.66,1.05,40020.75,43357.15
S1E00515,S05_SilverCrownII_German,5,P029,SilverCrown II,True,aaa,2022-11-12,German,GridMark,54,4044,2696,3505,4853,11867,81,EUR,400.0,35640.0,41668.04,1.05,41164.2,48126.59
S1E00517,S05_SilverCrownII_Spanish,5,P029,SilverCrown II,True,aaa,2022-11-12,Spanish,GridMark,39,4044,2696,3505,4853,11867,75,EUR,340.0,28050.0,22840.63,1.05,32397.75,26380.93
S1E00519,S06_SilverCrownII_French,6,P029,SilverCrown II,True,aaa,2022-12-05,French,GridMark,40,2132,1865,3198,4797,14660,61,EUR,420.0,28182.0,28691.64,1.05,32550.21,33138.84
S1E00518,S06_SilverCrownII_German,6,P029,SilverCrown II,True,aaa,2022-12-05,German,GridMark,40,2132,1865,3198,4797,14660,61,EUR,400.0,26840.0,29563.78,1.05,31000.2,34146.17
S1E00520,S06_SilverCrownII_Spanish,6,P029,SilverCrown II,True,aaa,2022-12-05,Spanish,GridMark,39,2132,1865,3198,4797,14660,65,EUR,340.0,24310.0,27368.78,1.05,28078.05,31610.94
S1E00522,S07_SilverCrownII_French,7,P029,SilverCrown II,True,aaa,2022-12-21,French,GridMark,48,2121,1856,3182,4773,14587,69,EUR,420.0,31878.0,29135.38,1.05,36819.09,33651.36
S1E00521,S07_SilverCrownII_German,7,P029,SilverCrown II,True,aaa,2022-12-21,German,GridMark,54,2121,1856,3182,4773,14587,70,EUR,400.0,30800.0,31711.81,1.05,35574.0,36627.14
S1E00523,S07_SilverCrownII_Spanish,7,P029,SilverCrown II,True,aaa,2022-12-21,Spanish,GridMark,39,2121,1856,3182,4773,14587,61,EUR,340.0,22814.0,21078.11,1.05,26350.17,24345.22
S1E00525,S08_SilverCrownII_French,8,P029,SilverCrown II,True,aaa,2023-02-03,French,GridMark,48,0,0,1303,3910,20856,50,EUR,420.0,23100.0,23820.34,1.09,27696.9,28560.59
S1E00524,S08_SilverCrownII_German,8,P029,SilverCrown II,True,aaa,2023-02-03,German,GridMark,54,0,0,1303,3910,20856,55,EUR,400.0,24200.0,19133.25,1.09,29015.8,22940.77
S1E00526,S08_SilverCrownII_Spanish,8,P029,SilverCrown II,True,aaa,2023-02-03,Spanish,GridMark,39,0,0,1303,3910,20856,49,EUR,340.0,18326.0,15763.16,1.09,21972.87,18900.03
S1E00528,S09_SilverCrownII_French,9,P029,SilverCrown II,True,aaa,2023-10-30,French,GridMark,48,0,0,1014,3042,16224,48,EUR,420.0,22176.0,19017.25,1.09,26589.02,22801.68
S1E00527,S09_SilverCrownII_German,9,P029,SilverCrown II,True,aaa,2023-10-30,German,GridMark,54,0,0,1014,3042,16224,55,EUR,400.0,24200.0,26764.65,1.09,29015.8,32090.82
